Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,predicted_distance,predicted_similarity,topk_labels,topk_distances,topk_similarities
8401956,02PESI0050PP PESI-#2-0050-POLYPRO FLG 3,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,02pesi0050pp pesi 2 0050 polypro flg 3,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6597082018852234,0.3402917981147766,"Automation Mechanical, Gasses, Tools","0.6597, 0.7361, 0.7436","0.3403, 0.2639, 0.2564"
8465214,RT-06-B-22 JIS THREAD 102-1020 PSI,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,rt 06 b 22 jis thread 102 1020 psi,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6707420468330384,0.3292579531669616,"Automation Mechanical, Gasses, Tools","0.6707, 0.7172, 0.7304","0.3293, 0.2828, 0.2696"
11997097,MRA-03-H-70 JIS 1020 - 4550 PSI REDUCING,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,mra 03 h 70 jis 1020 4550 psi reducing,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6606221795082092,0.33937782049179077,"Automation Mechanical, Gasses, Tools","0.6606, 0.7124, 0.7179","0.3394, 0.2876, 0.2821"
14391416,PS026046-75A61,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,ps026046 75a61,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6826566457748413,0.3173433542251587,"Automation Mechanical, Tools, Gasses","0.6827, 0.7246, 0.7447","0.3173, 0.2754, 0.2553"
14448265,HP29250C HYD CYLINDER,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,hp29250c hyd cylinder,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6230026602745057,0.3769973397254943,"Gasses, Automation Welding, Tools","0.6230, 0.7961, 0.8287","0.3770, 0.2039, 0.1713"
19071299,P5E-J063BGN0320 CYLINDER,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,p5e j063bgn0320 cylinder,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6236743569374086,0.3763256430625914,"Gasses, Automation Welding, Automation Mechanical","0.6237, 0.7984, 0.8192","0.3763, 0.2016, 0.1808"
1329199,202-C VALVE ASM  202-C,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,202 c valve asm 202 c,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6607665419578552,0.3392334580421448,"Automation Mechanical, Gasses, Tools","0.6608, 0.7138, 0.7476","0.3392, 0.2862, 0.2524"
1336144,FREIGHT ONLY,FLUID POWER,HYDRAULIC PARTS,UNCODED HYD PARTS,UNCODED HYD PARTS,Motion,freight only,fluid power,hydraulic parts,uncoded hyd parts,uncoded hyd parts,Gasses,0.769547176361084,0.23045282363891595,"Gasses, Automation Mechanical, Automation Welding","0.7695, 0.7712, 0.8071","0.2305, 0.2288, 0.1929"
1810426,568-018 OR-70NBR-3/4X1/16-C/S(50),FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,568 018 or 70nbr 3 4x1 16 c s 50,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.689349901676178,0.31065009832382195,"Automation Mechanical, Gasses, Tools","0.6893, 0.7334, 0.7494","0.3107, 0.2666, 0.2506"
4883140,TANK-7.1 GAL-AL-W/PLUG,FLUID POWER,HYD POWER UNITS & DRIVES,HYD POWER UNITS & DRIVES,RESERVOIRS,Motion,tank 7 1 gal al w plug,fluid power,hyd power units drives,hyd power units drives,reservoirs,Gasses,0.7976691365242006,0.20233086347579943,"Gasses, General, Tools","0.7977, 0.8549, 0.8613","0.2023, 0.1451, 0.1387"
8477023,932612Q FILTER,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,932612q filter,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6882302641868592,0.3117697358131408,"Automation Mechanical, Gasses, Tools","0.6882, 0.7314, 0.7527","0.3118, 0.2686, 0.2473"
16031216,1H2H0A00378178 1.50JJ2HHNAU1S14A2.500,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,1h2h0a00378178 1 50jj2hhnau1s14a2 500,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6618701457977296,0.3381298542022704,"Gasses, Automation Welding, Tools","0.6619, 0.8168, 0.8383","0.3381, 0.1832, 0.1617"
16072376,EVW-S-10,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,evw s 10,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6819427371025086,0.31805726289749137,"Automation Mechanical, Tools, Gasses","0.6819, 0.7261, 0.7445","0.3181, 0.2739, 0.2555"
276051,RV-12-01.X/5,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,rv 12 01 x 5,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6954755425453187,0.30452445745468126,"Automation Mechanical, Gasses, Tools","0.6955, 0.7327, 0.7388","0.3045, 0.2673, 0.2612"
8079145,VSE/27100-27200-4550 FLOWMETER ASSY,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,vse 27100 27200 4550 flowmeter assy,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6688673973083497,0.33113260269165035,"Automation Mechanical, Tools, Gasses","0.6689, 0.7278, 0.7339","0.3311, 0.2722, 0.2661"
8093515,SMD20-7/16UNFV TEST DIRECT GAUGE,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,smd20 7 16unfv test direct gauge,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6956154465675355,0.3043845534324645,"Automation Mechanical, Gasses, Tools","0.6956, 0.7379, 0.7434","0.3044, 0.2621, 0.2566"
8552994,590021 SEAL,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,590021 seal,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6847909092903137,0.3152090907096863,"Automation Mechanical, Tools, Gasses","0.6848, 0.7368, 0.7468","0.3152, 0.2632, 0.2532"
14726470,CAP024D 24VDC COIL,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,cap024d 24vdc coil,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6877994418144227,0.31220055818557735,"Automation Mechanical, Gasses, Tools","0.6878, 0.7225, 0.7442","0.3122, 0.2775, 0.2558"
15123384,HC-PT-G1/4-E TEST POINT (M16X2),FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,hc pt g1 4 e test point m16x2,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6997964024543764,0.30020359754562365,"Automation Mechanical, Gasses, Tools","0.6998, 0.7442, 0.7512","0.3002, 0.2558, 0.2488"
18918799,IM012E-02 OIL FLOW METER,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,im012e 02 oil flow meter,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6650949478149415,0.3349050521850585,"Automation Mechanical, Gasses, Tools","0.6651, 0.7340, 0.7379","0.3349, 0.2660, 0.2621"
8468917,941052 ELEMENT KIT,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,941052 element kit,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6446384191513062,0.35536158084869385,"Automation Mechanical, Gasses, Tools","0.6446, 0.7077, 0.7116","0.3554, 0.2923, 0.2884"
1275117,977467  RECEPTACLE,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,977467 receptacle,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6755447864532471,0.3244552135467529,"Automation Mechanical, Gasses, Tools","0.6755, 0.7368, 0.7396","0.3245, 0.2632, 0.2604"
18791640,GQC6030A CYLINDER,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,gqc6030a cylinder,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6248234152793886,0.37517658472061144,"Gasses, Automation Welding, Tools","0.6248, 0.8037, 0.8359","0.3752, 0.1963, 0.1641"
18497033,ET-25180-EK11M,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,et 25180 ek11m,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.67827125787735,0.32172874212265,"Gasses, Automation Welding, Automation Mechanical","0.6783, 0.8228, 0.8388","0.3217, 0.1772, 0.1612"
15377981,VT209-15-FF-A-U2-10-X00-X/MPL-X3X,FLUID POWER,HYD POWER UNITS & DRIVES,HYD POWER UNITS & DRIVES,LUBRICATION SYSTEMS,Motion,vt209 15 ff a u2 10 x00 x mpl x3x,fluid power,hyd power units drives,hyd power units drives,lubrication systems,Gasses,0.7843422174453736,0.21565778255462642,"Gasses, Tools, Automation Mechanical","0.7843, 0.8226, 0.8239","0.2157, 0.1774, 0.1761"
15409766,M1330HA21D HYDRAULIC CYLINDER,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,m1330ha21d hydraulic cylinder,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6302019953727722,0.3697980046272278,"Gasses, Automation Welding, Tools","0.6302, 0.8011, 0.8134","0.3698, 0.1989, 0.1866"
15420194,171-9008 MA 225M-880,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,171 9008 ma 225m 880,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6776761293411255,0.32232387065887447,"Automation Mechanical, Tools, Gasses","0.6777, 0.7212, 0.7402","0.3223, 0.2788, 0.2598"
1275117,977467  RECEPTACLE,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,977467 receptacle,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6755447864532471,0.3244552135467529,"Automation Mechanical, Gasses, Tools","0.6755, 0.7368, 0.7396","0.3245, 0.2632, 0.2604"
1810475,568-119 OR-70NBR-15/16X3/32-C/S(50),FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,568 119 or 70nbr 15 16x3 32 c s 50,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.691394603252411,0.308605396747589,"Automation Mechanical, Gasses, Tools","0.6914, 0.7270, 0.7437","0.3086, 0.2730, 0.2563"
5576024,TWHC3 TORQUE WRENCH,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,twhc3 torque wrench,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6537149310112,0.34628506898879996,"Automation Mechanical, Tools, Gasses","0.6537, 0.6859, 0.7260","0.3463, 0.3141, 0.2740"
8468917,941052 ELEMENT KIT,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,941052 element kit,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6446384191513062,0.35536158084869385,"Automation Mechanical, Gasses, Tools","0.6446, 0.7077, 0.7116","0.3554, 0.2923, 0.2884"
10568105,TWHCHD03-017 TWHC3 HEX DRIVE - 17MM,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,twhchd03 017 twhc3 hex drive 17mm,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6733186721801758,0.3266813278198242,"Automation Mechanical, Gasses, Tools","0.6733, 0.7303, 0.7341","0.3267, 0.2697, 0.2659"
10568106,"TWHCHD03-022 DRIVE, 22MM A/F HEX TWHC3",FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,twhchd03 022 drive 22mm a f hex twhc3,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6675644397735596,0.3324355602264404,"Automation Mechanical, Gasses, Tools","0.6676, 0.7291, 0.7335","0.3324, 0.2709, 0.2665"
10568107,TWHCHD03-024 TWHC3 HEX DRIVE - 24MM,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,twhchd03 024 twhc3 hex drive 24mm,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6696184992790223,0.3303815007209777,"Automation Mechanical, Gasses, Tools","0.6696, 0.7264, 0.7305","0.3304, 0.2736, 0.2695"
10568108,"TWHCHD03-027 DRIVE, 27MM A/F HEX TWHC3",FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,twhchd03 027 drive 27mm a f hex twhc3,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6636939883232118,0.3363060116767882,"Automation Mechanical, Gasses, Tools","0.6637, 0.7271, 0.7335","0.3363, 0.2729, 0.2665"
10568109,TWHCHD03-030 TWHC3 HEX DRIVE - 30MM,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,twhchd03 030 twhc3 hex drive 30mm,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6704212069511415,0.3295787930488585,"Automation Mechanical, Tools, Gasses","0.6704, 0.7364, 0.7383","0.3296, 0.2636, 0.2617"
15377981,VT209-15-FF-A-U2-10-X00-X/MPL-X3X,FLUID POWER,HYD POWER UNITS & DRIVES,HYD POWER UNITS & DRIVES,LUBRICATION SYSTEMS,Motion,vt209 15 ff a u2 10 x00 x mpl x3x,fluid power,hyd power units drives,hyd power units drives,lubrication systems,Gasses,0.7843422174453736,0.21565778255462642,"Gasses, Tools, Automation Mechanical","0.7843, 0.8226, 0.8239","0.2157, 0.1774, 0.1761"
18497033,ET-25180-EK11M,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,et 25180 ek11m,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.67827125787735,0.32172874212265,"Gasses, Automation Welding, Automation Mechanical","0.6783, 0.8228, 0.8388","0.3217, 0.1772, 0.1612"
15875285,DG4V 3S 2N M FPA5WL B5 60 VALVE,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,dg4v 3s 2n m fpa5wl b5 60 valve,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6708703994750977,0.32912960052490225,"Automation Mechanical, Gasses, Tools","0.6709, 0.7199, 0.7597","0.3291, 0.2801, 0.2403"
4179012,936705Q   HYDR FILTER,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,936705q hydr filter,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6881121039390565,0.31188789606094347,"Automation Mechanical, Gasses, Tools","0.6881, 0.7248, 0.7513","0.3119, 0.2752, 0.2487"
14903991,146.701  MISTRAL 6 SYSTEM 230V / 3400W,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYD BRAKE & CLUTCH PARTS,Motion,146 701 mistral 6 system 230v 3400w,fluid power,hydraulic parts,hydraulic parts,hyd brake clutch parts,Automation Mechanical,0.712957215309143,0.287042784690857,"Automation Mechanical, Tools, Gasses","0.7130, 0.7417, 0.7621","0.2870, 0.2583, 0.2379"
99999999,1701639,FLUID POWER,HYDRAULIC PARTS,UNCODED HYD PARTS,UNCODED HYD PARTS,Motion,1701639,fluid power,hydraulic parts,uncoded hyd parts,uncoded hyd parts,Gasses,0.8055355548858643,0.19446444511413574,"Gasses, Automation Mechanical, Tools","0.8055, 0.8057, 0.8388","0.1945, 0.1943, 0.1612"
801696,M020-02416 ROD END COUPLER 3/4-16 THD,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,m020 02416 rod end coupler 3 4 16 thd,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6743723869323731,0.3256276130676269,"Automation Mechanical, Gasses, Tools","0.6744, 0.7246, 0.7258","0.3256, 0.2754, 0.2742"
16055593,2.50NLPM93.00 CYLINDER,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,2 50nlpm93 00 cylinder,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6281970381736757,0.37180296182632433,"Gasses, Automation Welding, Automation Mechanical","0.6282, 0.8012, 0.8289","0.3718, 0.1988, 0.1711"
15164473,M-022-DT1T4,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,m 022 dt1t4,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6544349551200868,0.34556504487991324,"Gasses, Automation Welding, Automation Mechanical","0.6544, 0.8030, 0.8295","0.3456, 0.1970, 0.1705"
15164481,P5T-H020-DHSN025,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,p5t h020 dhsn025,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6676718592643738,0.3323281407356262,"Gasses, Automation Welding, Tools","0.6677, 0.8098, 0.8362","0.3323, 0.1902, 0.1638"
6913357,P5T-J032DHFN075 THRUSTER CYLINDER,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,p5t j032dhfn075 thruster cylinder,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.6307099103927614,0.36929008960723864,"Gasses, Automation Welding, Automation Mechanical","0.6307, 0.8076, 0.8166","0.3693, 0.1924, 0.1834"
99999999,23-SP-012-5  VALVE,FLUID POWER,PNEUMATIC PARTS,UNCODED PNEUMATIC PARTS,UNCODED PNEUMATIC PARTS,Motion,23 sp 012 5 valve,fluid power,pneumatic parts,uncoded pneumatic parts,uncoded pneumatic parts,Automation Mechanical,0.6651695370674134,0.33483046293258656,"Automation Mechanical, Gasses, Tools","0.6652, 0.6817, 0.7591","0.3348, 0.3183, 0.2409"
2385590,B1.5-53-NBR  VACUUM CUP,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,b1 5 53 nbr vacuum cup,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6808291316032411,0.3191708683967589,"Automation Mechanical, Gasses, Tools","0.6808, 0.7028, 0.7387","0.3192, 0.2972, 0.2613"
7362858,R3105N-50   REGEN EXPL. PROOF BLOWER,FLUID POWER,PNEUMATIC EQPT,"PNEU MCHY CMPRSRS,BLWRS",BLOWERS,Motion,r3105n 50 regen expl proof blower,fluid power,pneumatic eqpt,pneu mchy cmprsrs blwrs,blowers,Gasses,0.7766442656517029,0.22335573434829714,"Gasses, PPE, Automation Mechanical","0.7766, 0.8396, 0.8495","0.2234, 0.1604, 0.1505"
7633621,E24D1.0NT2T4 CYL,FLUID POWER,HYD CYLINDERS,HYD CYLINDERS,HYDRAULIC CYLINDERS,Motion,e24d1 0nt2t4 cyl,fluid power,hyd cylinders,hyd cylinders,hydraulic cylinders,Gasses,0.653924071788788,0.346075928211212,"Gasses, Automation Welding, Automation Mechanical","0.6539, 0.8116, 0.8395","0.3461, 0.1884, 0.1605"
4055906,HN5-655-24 3 GLAND W/ SPACER,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,hn5 655 24 3 gland w spacer,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6736754655838013,0.3263245344161987,"Automation Mechanical, Gasses, Tools","0.6737, 0.7195, 0.7527","0.3263, 0.2805, 0.2473"
3007769,HSKN5-681-24 3 ROD KIT,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,hskn5 681 24 3 rod kit,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6615773916244507,0.33842260837554927,"Automation Mechanical, Tools, Gasses","0.6616, 0.7092, 0.7120","0.3384, 0.2908, 0.2880"
3213378,B1.5-43-NBR SUCTION CUP (BLACK),FLUID POWER,PNEUMATIC EQPT,"PNEU MCHY CMPRSRS,BLWRS",VACUUM PUMPS,Motion,b1 5 43 nbr suction cup black,fluid power,pneumatic eqpt,pneu mchy cmprsrs blwrs,vacuum pumps,Gasses,0.8002038717269898,0.1997961282730102,"Gasses, Automation Mechanical, General","0.8002, 0.8507, 0.8641","0.1998, 0.1493, 0.1359"
99999999,PK242HLL01 PISTON SEAL KIT,FLUID POWER,PNEUMATIC PARTS,UNCODED PNEUMATIC PARTS,UNCODED PNEUMATIC PARTS,Motion,pk242hll01 piston seal kit,fluid power,pneumatic parts,uncoded pneumatic parts,uncoded pneumatic parts,Automation Mechanical,0.6544769883155822,0.3455230116844178,"Automation Mechanical, Gasses, Tools","0.6545, 0.6693, 0.7234","0.3455, 0.3307, 0.2766"
99999999,PMD75B-41X80/0,FLUID POWER,HYDRAULIC PARTS,UNCODED HYD PARTS,UNCODED HYD PARTS,Motion,pmd75b 41x80 0,fluid power,hydraulic parts,uncoded hyd parts,uncoded hyd parts,Automation Mechanical,0.8036432385444642,0.19635676145553582,"Automation Mechanical, Gasses, Automation Welding","0.8036, 0.8072, 0.8387","0.1964, 0.1928, 0.1613"
15635884,S100-M AIR DRIVEN LIQUID PUMP 108 TO 1,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,s100 m air driven liquid pump 108 to 1,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6602723240852357,0.33972767591476427,"Automation Mechanical, Gasses, Tools","0.6603, 0.7250, 0.7501","0.3397, 0.2750, 0.2499"
3760982,9625  PRESSURE SWITCH,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,9625 pressure switch,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6684483528137208,0.33155164718627916,"Automation Mechanical, Tools, Gasses","0.6684, 0.7234, 0.7352","0.3316, 0.2766, 0.2648"
99999999,5003505G REPAIR CYL,FLUID POWER,FLUID REPAIRS,UNCODED FLUID REPAIRS,UNCODED FLUID REPAIRS,Motion,5003505g repair cyl,fluid power,fluid repairs,uncoded fluid repairs,uncoded fluid repairs,General,0.7235433578491212,0.27645664215087884,"General, Gasses, Chemicals, Oils & Lubricants","0.7235, 0.8121, 0.8165","0.2765, 0.1879, 0.1835"
8767178,R900423725 DBDS 6 K1X/315V,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,r900423725 dbds 6 k1x 315v,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6795778870582581,0.32042211294174194,"Automation Mechanical, Tools, Gasses","0.6796, 0.7273, 0.7278","0.3204, 0.2727, 0.2722"
99999999,XL0186U-DAG-SCW-Y00,FLUID POWER,PNEUMATIC PARTS,UNCODED PNEUMATIC PARTS,UNCODED PNEUMATIC PARTS,Motion,xl0186u dag scw y00,fluid power,pneumatic parts,uncoded pneumatic parts,uncoded pneumatic parts,Automation Mechanical,0.6832615137100221,0.3167384862899779,"Automation Mechanical, Gasses, Tools","0.6833, 0.7063, 0.7399","0.3167, 0.2937, 0.2601"
7451118,SY9220-5YO-03F-Q SOLENOID VALVE,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,sy9220 5yo 03f q solenoid valve,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6585164666175842,0.34148353338241577,"Automation Mechanical, Gasses, Tools","0.6585, 0.7288, 0.7471","0.3415, 0.2712, 0.2529"
11602760,D1VW004CNJW4 HYD DIR VALVE SOLENOID,FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,d1vw004cnjw4 hyd dir valve solenoid,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6556100606918336,0.3443899393081664,"Automation Mechanical, Gasses, Tools","0.6556, 0.7061, 0.7387","0.3444, 0.2939, 0.2613"
99999999,D LINE PRESS 5 RETURN LINE HEAT EXCHANG,FLUID POWER,FIELD SERVICE,UNCODED FIELD SERVICE,UNCODED FIELD SERVICE,Motion,d line press 5 return line heat exchang,fluid power,field service,uncoded field service,uncoded field service,General,0.9050497770309448,0.0949502229690552,"General, Office Supplies, Automation Mechanical","0.9050, 0.9161, 0.9212","0.0950, 0.0839, 0.0788"
3502995,RV-30-01.X/0 (ZINC PLATED),FLUID POWER,HYDRAULIC PARTS,HYDRAULIC PARTS,HYDRAULIC PARTS,Motion,rv 30 01 x 0 zinc plated,fluid power,hydraulic parts,hydraulic parts,hydraulic parts,Automation Mechanical,0.6957860350608827,0.30421396493911734,"Automation Mechanical, Gasses, Tools","0.6958, 0.7220, 0.7416","0.3042, 0.2780, 0.2584"
