Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,Actual L2,Actual L3,predicted_distance,predicted_similarity,topk_labels,topk_distances,auto_label_2.predicted_label,auto_label_2.predicted_similarity,target,delta,auto_label_2.delta
06023070,7000-12641-0000000,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,7000 12641 0000000,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.747177803516388,0.252822196,"Automation Electrical, Tools, Automation Mechanical","0.7472, 0.7678, 0.8360",Automation Electrical,0.231008554,Automation Electrical,0.0206,0.0421
08792580,CTL-SF75-C3 TEMPERATURE SENSORS,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,ctl sf75 c3 temperature sensors,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7190181255340576,0.280981874,"Automation Electrical, Tools, Automation Mechanical","0.7190, 0.7653, 0.8252",Automation Electrical,0.242924964,Automation Electrical,0.0463,0.0394
06877958,PZ41.31 FIBRE OPTIC SENSOR HEAD,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,pz41 31 fibre optic sensor head,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7237172603607178,0.27628274,"Automation Electrical, Tools, Automation Mechanical","0.7237, 0.7636, 0.8216",Automation Electrical,0.240147531,Automation Electrical,0.0399,0.0444
03889033,SL1-H COMPACT LIMIT SWITCH,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,sl1 h compact limit switch,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7338359236717225,0.266164076,"Automation Electrical, Tools, Automation Mechanical","0.7338, 0.7498, 0.8305",Automation Electrical,0.234414887,Automation Electrical,0.016,0.0307
07419244,1079361 MPS-050CLTU0 CYLINDER SENSOR,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,1079361 mps 050cltu0 cylinder sensor,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.721228015422821,0.278771985,"Automation Electrical, Tools, Automation Mechanical","0.7212, 0.7531, 0.8098",Automation Electrical,0.248504889,Automation Electrical,0.0319,0.0405
15187740,XS5 18B1DAM12 INDUCTIVE PROXIMITY SENSOR,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,xs5 18b1dam12 inductive proximity sensor,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7267218470573426,0.273278153,"Automation Electrical, Tools, Automation Mechanical","0.7267, 0.7617, 0.8248",Automation Electrical,0.235273564,Automation Electrical,0.035,0.0409
03695375,543862 SME-8M-DS-24V-K2.5-OE SENSOR,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,543862 sme 8m ds 24v k2 5 oe sensor,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7152905702590941,0.28470943,"Automation Electrical, Tools, Automation Mechanical","0.7153, 0.7497, 0.8297",Automation Electrical,0.256720197,Automation Electrical,0.0344,0.052
07421471,6025106 I110-PA123 SAFETY SWITCH,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,6025106 i110 pa123 safety switch,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7106004118919373,0.289399588,"Automation Electrical, Tools, Automation Mechanical","0.7106, 0.7443, 0.8287",Automation Electrical,0.251864541,Automation Electrical,0.0337,0.0468
07416410,1057657 DL35-B15552 DISTANCE SENSOR,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,1057657 dl35 b15552 distance sensor,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7175971746444703,0.282402825,"Automation Electrical, Tools, Automation Mechanical","0.7176, 0.7585, 0.8200",Automation Electrical,0.248732138,Automation Electrical,0.0409,0.0483
03919366,70884 QDE-825D CORDSET: SINGLE ENDED,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MOTOR CONTROLS,PHOTOELECTRICS & SENSORS,Motion,70884 qde 825d cordset single ended,electrical matl handg,elec power transmission,motor controls,photoelectrics sensors,Automation Electrical,,,0.7391142845153809,0.260885715,"Automation Electrical, Tools, Automation Mechanical","0.7391, 0.7724, 0.8406",Automation Electrical,0.224054444,Automation Electrical,0.0333,0.0289
05388031,"LS2000-24VDC-S-10 10"" 24VDC  LEVEL SENSO",ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MACHINE SAFEGUARDING,MONITORING RELAYS,Motion,ls2000 24vdc s 10 10 24vdc level senso,electrical matl handg,elec power transmission,machine safeguarding,monitoring relays,Automation Electrical,,,0.6889665961265563,0.311033404,"Automation Electrical, Tools, Automation Mechanical","0.6890, 0.7409, 0.7946",Automation Electrical,0.250509763,Automation Electrical,0.0519,0.0556
07735200,19141000 GVE20L RECTIFIER,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MACHINE SAFEGUARDING,MONITORING RELAYS,Motion,19141000 gve20l rectifier,electrical matl handg,elec power transmission,machine safeguarding,monitoring relays,Automation Electrical,,,0.7138289093971253,0.286171091,"Automation Electrical, Tools, Automation Mechanical","0.7138, 0.7479, 0.8135",Automation Electrical,0.230875564,Automation Electrical,0.0341,0.0379
13833741,E2EX2B1D12M1,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,e2ex2b1d12m1,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7429004073143005,0.257099593,"Automation Electrical, Tools, Automation Mechanical","0.7429, 0.7638, 0.8317",Automation Electrical,0.22367692,Automation Electrical,0.0209,0.0434
15660552,"IR--ETN ? MODBUS TCP/IP COUPLER, ETHERNE",ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,MINI.CIRCUIT BREAKERS,Motion,ir etn modbus tcp ip coupler etherne,electrical matl handg,elec power transmission,power control products,mini circuit breakers,Automation Electrical,,,0.7181925058364869,0.281807494,"Automation Electrical, Tools, Automation Mechanical","0.7182, 0.7308, 0.8074",Automation Electrical,0.248111475,Automation Electrical,0.0126,0.0495
15660552,"IR--ETN  MODBUS TCP/IP COUPLER, ETHERNE",ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,MINI.CIRCUIT BREAKERS,Motion,ir etn modbus tcp ip coupler etherne,electrical matl handg,elec power transmission,power control products,mini circuit breakers,Automation Electrical,,,0.7181925058364869,0.281807494,"Automation Electrical, Tools, Automation Mechanical","0.7182, 0.7308, 0.8074",Automation Electrical,0.248111475,Automation Electrical,0.0126,0.0495
08080442,PRSL0036XX TER SWITCH 1NO + 1NC,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,prsl0036xx ter switch 1no 1nc,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7346902012825013,0.265309799,"Automation Electrical, Tools, Automation Mechanical","0.7347, 0.7671, 0.8291",Automation Electrical,0.231492674,Automation Electrical,0.0324,0.049
05264806,540050 PSEN CS1-1P,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,540050 psen cs1 1p,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7326979875564575,0.267302012,"Automation Electrical, Tools, Automation Mechanical","0.7327, 0.7606, 0.8193",Automation Electrical,0.230690873,Automation Electrical,0.0279,0.0315
06863088,XALK198H7 EMERGENCY SWITCH,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,xalk198h7 emergency switch,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7296387910842895,0.270361209,"Automation Electrical, Tools, Automation Mechanical","0.7296, 0.7514, 0.8371",Automation Electrical,0.234342742,Automation Electrical,0.0218,0.0476
08032539,DG50TG (KS84447823),ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,dg50tg ks84447823,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7317055940628052,0.268294406,"Automation Electrical, Tools, Automation Mechanical","0.7317, 0.7591, 0.8319",Automation Electrical,0.226721835,Automation Electrical,0.0274,0.0375
07742127,2TLA050076R6100 SAFETY SWITCH,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,2tla050076r6100 safety switch,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7210585355758667,0.278941464,"Automation Electrical, Tools, Automation Mechanical","0.7211, 0.7639, 0.8256",Automation Electrical,0.239239597,Automation Electrical,0.0428,0.0496
04670094,ETR4-70-A  TIMING RELAY,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MACHINE SAFEGUARDING,MONITORING RELAYS,Motion,etr4 70 a timing relay,electrical matl handg,elec power transmission,machine safeguarding,monitoring relays,Automation Electrical,,,0.7014452695846558,0.29855473,"Automation Electrical, Tools, Automation Mechanical","0.7014, 0.7691, 0.7787",Automation Electrical,0.250947547,Automation Electrical,0.0677,0.0456
18971393,OP-87310,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MACHINE SAFEGUARDING,MONITORING RELAYS,Motion,op 87310,electrical matl handg,elec power transmission,machine safeguarding,monitoring relays,Automation Electrical,,,0.7298826098442077,0.27011739,"Automation Electrical, Tools, Automation Mechanical","0.7299, 0.7547, 0.8105",Automation Electrical,0.214871478,Automation Electrical,0.0248,0.022
08465432,608.6821.120 LIMIT SWITCH,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,608 6821 120 limit switch,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7417025685310364,0.258297431,"Automation Electrical, Tools, Automation Mechanical","0.7417, 0.7589, 0.8256",Automation Electrical,0.238789964,Automation Electrical,0.0172,0.0451
07249514,PS40  PULSE SPLITTER,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MACHINE SAFEGUARDING,MONITORING RELAYS,Motion,ps40 pulse splitter,electrical matl handg,elec power transmission,machine safeguarding,monitoring relays,Automation Electrical,,,0.7115186929702759,0.288481307,"Automation Electrical, Tools, Automation Mechanical","0.7115, 0.7578, 0.7987",Automation Electrical,0.233726406,Automation Electrical,0.0463,0.0476
07278153,AR30V2R-11R NORMALLY OPEN NORMALLY,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,ar30v2r 11r normally open normally,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7516465902328492,0.24835341,"Automation Electrical, Tools, Automation Mechanical","0.7516, 0.7734, 0.8435",Automation Electrical,0.211232638,Automation Electrical,0.0218,0.0246
06153531,TN-M30-H1147,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,POWER CONTROL PRODUCTS,DISCONNECT SWITCHES,Motion,tn m30 h1147,electrical matl handg,elec power transmission,power control products,disconnect switches,Automation Electrical,,,0.7386275410652161,0.261372459,"Automation Electrical, Tools, Automation Mechanical","0.7386, 0.7533, 0.8212",Automation Electrical,0.221906078,Automation Electrical,0.0147,0.0389
05915509,70035887 (TURCK NI12U-M18-AP6X-H1141),ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MACHINE SAFEGUARDING,MONITORING RELAYS,Motion,70035887 turck ni12u m18 ap6x h1141,electrical matl handg,elec power transmission,machine safeguarding,monitoring relays,Automation Electrical,,,0.7211245059967042,0.278875494,"Automation Electrical, Tools, Automation Mechanical","0.7211, 0.7505, 0.8133",Automation Electrical,0.221808863,Automation Electrical,0.0294,0.0219
05841604,LR-TB2000  RELAY,ELECTRICAL & MATL HANDG,ELEC POWER TRANSMISSION,MACHINE SAFEGUARDING,MONITORING RELAYS,Motion,lr tb2000 relay,electrical matl handg,elec power transmission,machine safeguarding,monitoring relays,Automation Electrical,,,0.6983202815055847,0.301679718,"Automation Electrical, Tools, Automation Mechanical","0.6983, 0.7503, 0.7760",Automation Electrical,0.24223305,Automation Electrical,0.052,0.0401
04377508,19783 UTILITY CLOTH ROLL 314D,INDUSTRIAL SUPPLIES,ABRASIVES,HAND SANDING PRODUCTS,SHOP ROLLS,Motion,19783 utility cloth roll 314d,industrial supplies,abrasives,hand sanding products,shop rolls,Abrasives,,,0.6236122965812684,0.376387703,"Abrasives, Office Supplies, Tools","0.6236, 0.6966, 0.7305",Abrasives,0.34643929,Abrasives,0.073,0.0705
07742614,051141-55623-9,INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,DISC W/ ADHESIVE BACKING,Motion,051141 55623 9,industrial supplies,abrasives,discs,disc w adhesive backing,Abrasives,,,0.7528595209121705,0.247140479,"Abrasives, Office Supplies, Tools","0.7529, 0.7840, 0.8159",Abrasives,0.260843205,Abrasives,0.0311,0.0468
11771926,"88098397 88098397 TYPE R 2"" FIRM QUICK-C",INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,BACKING PADS/HARDWARE,Motion,88098397 88098397 type r 2 firm quick c,industrial supplies,abrasives,discs,backing pads hardware,Abrasives,,,0.7325176358222962,0.267482364,"Abrasives, Office Supplies, Tools","0.7325, 0.7655, 0.7968",Abrasives,0.265747678,Abrasives,0.033,0.0489
01554378,"83150  8"" NYLOX WHEEL",INDUSTRIAL SUPPLIES,ABRASIVES,BRUSHES,STRAIGHT WHEELS,Motion,83150 8 nylox wheel,industrial supplies,abrasives,brushes,straight wheels,Abrasives,,,0.644422972202301,0.355577028,"Abrasives, Tools, Cutting Tools","0.6444, 0.7584, 0.7876",Abrasives,0.309250152,Abrasives,0.114,0.0776
02148903,07Q049 DISC VACUUM PAD 4 1/2X5/8-11,INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,BACKING PADS/HARDWARE,Motion,07q049 disc vacuum pad 4 1 2x5 8 11,industrial supplies,abrasives,discs,backing pads hardware,Abrasives,,,0.7167023181915284,0.283297682,"Abrasives, Office Supplies, Tools","0.7167, 0.7527, 0.7941",Abrasives,0.291039264,Abrasives,0.036,0.0654
02148921,07R452 DISQUE 4 1/2 GROSSIER BLENDEX,INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,NON-WOVEN DISCS,Motion,07r452 disque 4 1 2 grossier blendex,industrial supplies,abrasives,discs,non woven discs,Abrasives,,,0.7067009210586549,0.293299079,"Abrasives, Office Supplies, Tools","0.7067, 0.7717, 0.7993",Abrasives,0.283190966,Abrasives,0.065,0.0622
02148923,07R453 DISC 4 1/2,INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,NON-WOVEN DISCS,Motion,07r453 disc 4 1 2,industrial supplies,abrasives,discs,non woven discs,Abrasives,,,0.7267065286636354,0.273293471,"Abrasives, Office Supplies, Tools","0.7267, 0.7895, 0.7977",Abrasives,0.281421006,Abrasives,0.0628,0.0698
02148971,08B310 MEULE 3 X1/4X3/8 24HP ACIER T27,INDUSTRIAL SUPPLIES,ABRASIVES,WHEELS,GRINDING WHEELS/SEGMENTS,Motion,08b310 meule 3 x1 4x3 8 24hp acier t27,industrial supplies,abrasives,wheels,grinding wheels segments,Abrasives,,,0.6391510009765625,0.360848999,"Abrasives, Tools, Cutting Tools","0.6392, 0.7372, 0.7491",Abrasives,0.336102545,Abrasives,0.098,0.0842
02149129,11T042 4-1/2X3/64 A60 ZIPCUT,INDUSTRIAL SUPPLIES,ABRASIVES,WHEELS,CUTOFF WHEELS,Motion,11t042 4 1 2x3 64 a60 zipcut,industrial supplies,abrasives,wheels,cutoff wheels,Abrasives,,,0.6909194350242616,0.309080565,"Abrasives, Cutting Tools, Tools","0.6909, 0.7429, 0.7794",Abrasives,0.284904921,Abrasives,0.052,0.0582
02149131,11T052 5X3/64 A60 ZIPCUT,INDUSTRIAL SUPPLIES,ABRASIVES,WHEELS,CUTOFF WHEELS,Motion,11t052 5x3 64 a60 zipcut,industrial supplies,abrasives,wheels,cutoff wheels,Abrasives,,,0.6945747017860413,0.305425298,"Abrasives, Cutting Tools, Tools","0.6946, 0.7458, 0.7812",Abrasives,0.277705312,Abrasives,0.0512,0.0559
02149190,"13C015 BROSSE METALLIQUE 1 1/2"" X1/4"" C",INDUSTRIAL SUPPLIES,ABRASIVES,BRUSHES,STEM MOUNTED,Motion,13c015 brosse metallique 1 1 2 x1 4 c,industrial supplies,abrasives,brushes,stem mounted,Abrasives,,,0.7140637993812561,0.285936201,"Abrasives, Office Supplies, Cutting Tools","0.7141, 0.7945, 0.8010",Abrasives,0.257486701,Abrasives,0.0804,0.017
02149365,15F306 FLAP WHEEL: 2 X 1 GR60,INDUSTRIAL SUPPLIES,ABRASIVES,WHEELS,FLAP WHEEL,Motion,15f306 flap wheel 2 x 1 gr60,industrial supplies,abrasives,wheels,flap wheel,Abrasives,,,0.7164172768592836,0.283582723,"Abrasives, Cutting Tools, Tools","0.7164, 0.7642, 0.7643",Abrasives,0.272667086,Abrasives,0.0478,0.0746
02149435,"15R506 DISC ""ENDURO-FLEX"" 5"" GR60",INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,FLAP DISCS,Motion,15r506 disc enduro flex 5 gr60,industrial supplies,abrasives,discs,flap discs,Abrasives,,,0.747451663017273,0.252548337,"Abrasives, Tools, Office Supplies","0.7475, 0.7782, 0.7786",Abrasives,0.265475714,Abrasives,0.0307,0.0478
02538023,04-D212  DISQUE SABLEUR,INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,COATED DISCS W/ MOUNT,Motion,04 d212 disque sableur,industrial supplies,abrasives,discs,coated discs w mount,Abrasives,,,0.7497683048248291,0.250231695,"Abrasives, Tools, Office Supplies","0.7498, 0.8119, 0.8127",Abrasives,0.262179196,Abrasives,0.0621,0.0463
02936391,15F056 FLAP WHEEL 1X3/8X1/4,INDUSTRIAL SUPPLIES,ABRASIVES,WHEELS,FLAP WHEEL,Motion,15f056 flap wheel 1x3 8x1 4,industrial supplies,abrasives,wheels,flap wheel,Abrasives,,,0.7232062101364136,0.27679379,"Abrasives, Cutting Tools, Tools","0.7232, 0.7637, 0.7662",Abrasives,0.270121694,Abrasives,0.0405,0.0705
05382677,66260300402 GRD 9 W/S GREEN STD 18GR,INDUSTRIAL SUPPLIES,ABRASIVES,SUPER ABRASIVES,SUPER ABRASIVES,Motion,66260300402 grd 9 w s green std 18gr,industrial supplies,abrasives,super abrasives,super abrasives,Abrasives,,,0.6165486454963685,0.383451355,"Abrasives, Tools, Office Supplies","0.6165, 0.7897, 0.8083",Abrasives,0.372421813,Abrasives,0.1732,0.1383
05482059,66260300398 GRD 3 W/S YELLOW STD 18GR,INDUSTRIAL SUPPLIES,ABRASIVES,WHEELS,MOUNTED POINTS,Motion,66260300398 grd 3 w s yellow std 18gr,industrial supplies,abrasives,wheels,mounted points,Abrasives,,,0.7619944572448731,0.238005543,"Abrasives, Cutting Tools, Tools","0.7620, 0.8100, 0.8225",Abrasives,0.245670509,Abrasives,0.048,0.0453
05681352,"15Q506  ENDURO-FLEX INOXYDABLE 5"" GR60",INDUSTRIAL SUPPLIES,ABRASIVES,DISCS,FLAP DISCS,Motion,15q506 enduro flex inoxydable 5 gr60,industrial supplies,abrasives,discs,flap discs,Abrasives,,,0.7513136744499207,0.248686326,"Abrasives, Office Supplies, Tools","0.7513, 0.7763, 0.7834",Abrasives,0.259076595,Abrasives,0.025,0.0309
